gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.869,54795,55,8,4001855,4056647,3059425,3004646,0.0,1.009e+05
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.950,52209,19,2,181193,233401,2169494,2117293,0.0,96290
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.814,52026,90,4,3430633,3482654,4495125,4443103,0.0,95696
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.766,51259,66,9,3066321,3117557,3925329,3874103,0.0,94063
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.613,50145,176,4,3372341,3422473,4553432,4503294,0.0,91831
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.717,48440,114,5,3859102,3907539,3198220,3149802,0.0,88878
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.808,41739,54,6,4167553,4209266,2577209,2535472,0.0,76710
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.814,40233,61,5,1443896,1484115,990043,949812,0.0,73981
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.694,38599,118,0,2070476,2109074,350538,311940,0.0,70842
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.415,37946,217,3,1133337,1171281,1298075,1260134,0.0,69239
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,98.314,38855,537,39,1680066,1718900,434624,395868,0.0,68543
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.960,35081,14,0,634325,669405,1727742,1692662,0.0,64728
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.825,33182,52,5,4330539,4363714,3005361,2972180,0.0,61043
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.945,32453,14,4,2134237,2166685,288736,256284,0.0,59852
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.910,32313,15,3,375441,407740,1984512,1952201,0.0,59520
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.891,32121,34,1,235939,268058,2114173,2082053,0.0,59182
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.704,31717,52,3,1506106,1537780,905692,873976,0.0,58100
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.703,31337,75,3,1100656,1131989,1330775,1299454,0.0,57476
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.885,30469,24,3,4210555,4241013,2808138,2777671,0.0,56100
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.963,26798,5,5,1193368,1220161,1237970,1211174,0.0,49432
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.835,25504,42,0,749511,775014,1511621,1486118,0.0,46942
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.713,25090,30,8,3832078,3857141,3225254,3200181,0.0,45949
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.890,22705,25,0,1484117,1506821,949761,927057,0.0,41833
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.638,22392,80,1,2048093,2070484,372210,349820,0.0,41048
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.145,21634,143,11,4254468,4276074,2764937,2743319,0.0,39148
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.947,20877,7,3,3265517,3286392,3725317,3704444,0.0,38500
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.965,20270,7,0,1173115,1193384,1258293,1238024,0.0,37406
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.963,19160,7,0,612056,631215,1747342,1728183,0.0,35351
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.859,19135,14,4,834673,853796,1428399,1409267,0.0,35200
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.594,18954,29,6,4148522,4167428,2596286,2577334,0.0,34581
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.936,18656,8,2,2810538,2829190,4405763,4387109,0.0,34391
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.866,18684,17,2,670798,689480,1691198,1672522,0.0,34389
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.764,18199,43,0,164309,182507,2347537,2329339,0.0,33447
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.915,17620,4,5,3287164,3304779,3703551,3685939,0.0,32448
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.941,17060,8,2,3909931,3926989,3149368,3132310,0.0,31458
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.754,17081,15,6,3722604,3739670,3334294,3317227,0.0,31312
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.957,13992,5,1,3805710,3819701,3251655,3237665,0.0,25811
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,97.368,14474,363,2,1738790,1753245,504528,519001,0.0,25272
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,98.031,12593,204,22,4241718,4254285,2777676,2765103,0.0,21952
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.964,11023,4,0,3537970,3548992,3518980,3507958,0.0,20340
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.961,10175,4,0,1537755,1547929,874035,863861,0.0,18776
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.940,9925,4,2,3821838,3831762,3235528,3225606,0.0,18299
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,9328,0,0,3046884,3056211,4169370,4160043,0.0,17226
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.094,8936,77,1,2033014,2041945,386650,377715,0.0,16192
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.527,8237,17,2,2246598,2254812,176326,168090,0.0,15006
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.951,8119,1,1,3927694,3935812,3132316,3124201,0.0,14970
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.975,8023,1,1,1090685,1098707,1338787,1330766,0.0,14803
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.987,7971,1,0,1324494,1332464,1108769,1100799,0.0,14715
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,98.054,7656,128,2,1755755,1763389,521520,529175,0.0,13524
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,7243,0,0,2979162,2986404,4229899,4237141,0.0,13376
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.902,7172,0,3,3423461,3430632,4495123,4502287,0.0,13199
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.845,7093,9,2,2808800,2815891,4032178,4039269,0.0,13049
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,6798,0,0,4539316,4546113,2918962,2912165,0.0,12554
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,98.214,6887,117,1,1741103,1747983,1260135,1267021,0.0,12222
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,97.603,6885,165,0,1164394,1171278,513739,506855,0.0,11991
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,6321,0,0,4486832,4493152,2867131,2860811,0.0,11673
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,6318,0,0,970200,976517,2290933,2284616,0.0,11668
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,98.694,6357,76,1,2018939,2025295,395867,389518,0.0,11413
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.951,6159,3,0,4549834,4555992,2928841,2922683,0.0,11358
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,6147,0,0,33903,40049,2969223,2963077,0.0,11352
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,6012,0,0,949875,955886,2270302,2264291,0.0,11103
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,5969,0,0,2661092,2667060,4122501,4116533,0.0,11023
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,5826,0,0,2505718,2511543,3610267,3604442,0.0,10759
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,5638,0,0,1844057,1849694,614259,608622,0.0,10412
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.627,5628,21,0,3093589,3099216,802996,808623,0.0,10303
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.485,5629,28,1,1605134,1610761,3892443,3898071,0.0,10275
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.857,5588,7,1,3093432,3099019,4400176,4405762,0.0,10275
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.481,5590,26,3,2810539,2816126,3892640,3898228,0.0,10200
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,5481,0,0,4402818,4408298,2510174,2504694,0.0,10122
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.871,5428,6,1,2810464,2815891,3682321,3687747,0.0,9991
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.742,5431,14,0,1605331,1610761,4405762,4400332,0.0,9954
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.632,5432,19,1,2810539,2815970,808426,802996,0.0,9945
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.981,5385,0,1,5254,10637,2939826,2934442,0.0,9937
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.067,5469,37,1,2042654,2048108,377717,372249,0.0,9869
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.795,5361,10,1,1605331,1610690,3682396,3687756,0.0,9845
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.832,5352,9,0,3093668,3099019,3687747,3682396,0.0,9841
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.813,5353,9,1,3093668,3099019,4039269,4033917,0.0,9838
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.683,5362,15,2,1605331,1610690,4033917,4039278,0.0,9816
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.811,5295,8,2,359858,365151,1991355,1986062,0.0,9731
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.622,5286,20,0,158712,163997,2353139,2347854,0.0,9688
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,5099,0,0,3709882,3714980,3341949,3347047,0.0,9417
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,4981,0,0,3484874,3489854,4581873,4576893,0.0,9199
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,4831,0,0,1977497,1982327,445922,441092,0.0,8922
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,4778,0,0,4519121,4523898,2896589,2891812,0.0,8824
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.979,4716,1,0,2466958,2471673,3570358,3565643,0.0,8704
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.957,4699,0,2,880838,885535,2199920,2195223,0.0,8665
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.979,4667,0,1,4476224,4480890,2854869,2850204,0.0,8612
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.673,4581,15,0,2167052,2171632,255912,251332,0.0,8405
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,4547,0,0,2744092,2748638,3972005,3967459,0.0,8397
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.627,4560,17,0,1998093,2002652,461697,466256,0.0,8336
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,4509,0,0,3498216,3502724,4594742,4590234,0.0,8327
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.955,4441,2,0,3801276,3805716,3255379,3250939,0.0,8192
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.449,4353,24,0,2173110,2177462,249866,245514,0.0,7950
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,4290,0,0,4408319,4412608,2514484,2510195,0.0,7923
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,4193,0,0,908945,913137,2227535,2223343,0.0,7744
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.739,4208,0,3,3511547,3515753,4607762,4603565,0.0,7699
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,4088,0,0,2438290,2442377,3541465,3537378,0.0,7550
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,4086,0,0,1795806,1799891,565685,561600,0.0,7546
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.877,4076,5,0,3056339,3060414,4159882,4155807,0.0,7500
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,4037,0,0,2586828,2590864,4048264,4044228,0.0,7456
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,3994,0,0,2532519,2536512,3634525,3630532,0.0,7376
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,3962,0,0,2527547,2531508,3629521,3625560,0.0,7317
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,3893,0,0,976698,980590,2295006,2291114,0.0,7190
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,3887,0,0,966157,970043,2284459,2280573,0.0,7179
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,92.927,4934,337,11,1748306,1753233,1267314,1272241,0.0,7167
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,3859,0,0,1989238,1993096,456700,452842,0.0,7127
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,91.184,4934,423,9,1159174,1164101,518989,514062,0.0,7116
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,3789,0,0,995666,999454,2311911,2308123,0.0,6998
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,3783,0,0,4381528,4385310,2487813,2484031,0.0,6986
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,3771,0,0,4494070,4497840,2871819,2868049,0.0,6964
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,3760,0,0,3489868,3493627,4585646,4581887,0.0,6944
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,95.740,4108,175,0,1937363,1941470,701940,706047,0.0,6940
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,3626,0,0,1895838,1899463,664041,660416,0.0,6697
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,3594,0,0,4509020,4512613,2885297,2881704,0.0,6637
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,3594,0,0,2711031,2714624,3939009,3935416,0.0,6637
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.972,3577,1,0,3506925,3510501,4602520,4598944,0.0,6601
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.916,3560,2,1,3305079,3308638,4402459,4406017,0.0,6558
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,3549,0,0,4393217,4396765,2498546,2494998,0.0,6554
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,3530,0,0,2433187,2436716,3535804,3532275,0.0,6519
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,3529,0,0,1903719,1907247,671826,668298,0.0,6517
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,3509,0,0,3516878,3520386,4612396,4608888,0.0,6481
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.349,3535,19,1,3716127,3719657,3340797,3337263,0.0,6433
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.459,3513,19,0,3832078,3835590,3685699,3682187,0.0,6390
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.913,3450,1,2,1910877,1914325,678901,675453,0.0,6353
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,3417,0,0,3331285,3334701,4432085,4428669,0.0,6311
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,3382,0,0,1002384,1005765,2318222,2314841,0.0,6246
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.882,3381,4,0,3832078,3835458,4037220,4033840,0.0,6226
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.970,3367,1,0,2694982,2698348,4153789,4150423,0.0,6213
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,3363,0,0,2474538,2477900,3576587,3573225,0.0,6211
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.734,3381,9,0,2810462,2813842,3221874,3225254,0.0,6209
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.881,3369,0,1,4448003,4451371,2825343,2821979,0.0,6196
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,3350,0,0,4462592,4465941,2839924,2836575,0.0,6187
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.585,3375,13,1,3262214,3265588,3685699,3682326,0.0,6161
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.526,3375,15,1,3262214,3265588,3225254,3221881,0.0,6157
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.585,3375,13,1,3262214,3265588,4037220,4033847,0.0,6157
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,3323,0,0,986735,990057,2302514,2299192,0.0,6137
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,3318,0,0,4428103,4431420,2533410,2530093,0.0,6128
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.434,3356,19,0,2512856,2516211,3611580,3614935,0.0,6128
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.909,3305,3,0,3305079,3308383,4037220,4033916,0.0,6091
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.909,3305,3,0,3832078,3835382,4402459,4405763,0.0,6089
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.849,3305,5,0,3305079,3308383,3685699,3682395,0.0,6083
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.818,3305,6,0,3305079,3308383,3225254,3221950,0.0,6082
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.728,3304,9,0,3095716,3099019,3225254,3221951,0.0,6063
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.667,3304,11,0,3305079,3308382,805123,808426,0.0,6058
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.667,3304,11,0,3832078,3835381,805123,808426,0.0,6058
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.939,3284,2,0,920119,923402,2234520,2237803,0.0,6058
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.697,3304,10,0,1605331,1608634,3221951,3225254,0.0,6058
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.698,3306,9,1,3262214,3265519,4402459,4405763,0.0,6050
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.788,3300,0,6,1918698,1921995,683277,686571,0.0,6048
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.576,3305,13,1,3262214,3265518,805123,808426,0.0,6041
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.969,3266,1,0,4398587,4401852,2503645,2500380,0.0,6026
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.395,3306,18,2,3262214,3265518,3895944,3892640,0.0,6024
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.395,3305,19,1,3832078,3835381,3895944,3892640,0.0,6023
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.395,3305,19,1,3305079,3308382,3895944,3892640,0.0,6023
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,3166,0,0,3524094,3527259,4619259,4616094,0.0,5847
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.811,3180,0,1,1984940,1988119,451708,448535,0.0,5834
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,3144,0,0,2497457,2500600,3599289,3596146,0.0,5806
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.968,3141,1,0,3310556,3313696,4411078,4407938,0.0,5795
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,3103,0,0,4418988,4422090,2523971,2520869,0.0,5731
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,3096,0,0,1884281,1887376,651954,648859,0.0,5718
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.968,3087,1,0,2626103,2629189,4086585,4083499,0.0,5696
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,3012,0,0,2488376,2491387,3590075,3587064,0.0,5563
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,3002,0,0,925662,928663,2243064,2240063,0.0,5544
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,2981,0,0,885552,888532,2202917,2199937,0.0,5505
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.966,2962,0,1,3528342,3531302,4623303,4620342,0.0,5463
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,2955,0,0,4455397,4458351,2832323,2829369,0.0,5457
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,2954,0,0,4415623,4418576,2520456,2517503,0.0,5456
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.898,2949,3,0,992718,995666,2305175,2308123,0.0,5435
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,2930,0,0,4376948,4379877,2482380,2479451,0.0,5411
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,2912,0,0,1790521,1793432,559226,556315,0.0,5378
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,2867,0,0,4472821,4475687,2849667,2846801,0.0,5295
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,2842,0,0,4452553,4455394,2829366,2826525,0.0,5249
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.930,2841,1,1,4504623,4507463,2880122,2877283,0.0,5234
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,2804,0,0,2757998,2760801,3984168,3981365,0.0,5179
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,88.950,4199,393,39,2511725,2515908,466501,470643,0.0,5118
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,2770,0,0,1946708,1949477,714054,711285,0.0,5116
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,99.640,2775,10,0,2025392,2028166,389421,386647,0.0,5088
gi|983523734|ref|NZ_CP009973.1|,1348_EBD_main_chr_2012,100.000,2745,0,0,1771013,1773757,539543,536799,0.0,5070
